univ,docs,cites,top_papers,cpp,country,cluster,tier,sim_to_ECNU
UNIVERSIDAD MIGUEL HERNANDEZ DE ELCHE,7241.0,131786.0,74.0,18.198453252313218,SPAIN,0,Type-0,0.22594589326871356
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,55500.0,843563.0,485.0,15.199922882882882,MEXICO,2,Type-2,0.9333184513455034
UNIVERSIDAD NACIONAL COSTA RICA,239.0,5765.0,3.0,24.12,COSTA RICA,0,Type-0,-0.852397551670478
UNIVERSIDAD NACIONAL DE ASUNCION,332.0,17290.0,13.0,52.07903614457831,PARAGUAY,0,Type-0,-0.8710678071921935
UNIVERSIDAD NACIONAL DE COLOMBIA,10817.0,228268.0,166.0,21.10050383655357,COLOMBIA,0,Type-0,0.885231915699258
UNIVERSIDAD NACIONAL DE EDUCACION A DISTANCIA (UNED),2907.0,28593.0,13.0,9.836480908152735,SPAIN,0,Type-0,-0.7085329738302054
UNIVERSIDAD NACIONAL DE LA PATAGONIA SAN JUAN BOSCO,427.0,3761.0,4.0,8.81,ARGENTINA,0,Type-0,-0.8316503181810736
UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,158.0,7868.0,14.0,49.8,PERU,0,Type-0,-0.8731509469972277
UNIVERSIDAD NACIONAL DE TUCUMAN,905.0,14702.0,11.0,16.241767955801105,ARGENTINA,0,Type-0,-0.818215605543552
UNIVERSIDAD NACIONAL DEL COMAHUE,1592.0,29692.0,28.0,18.64977386934673,ARGENTINA,0,Type-0,-0.7754084451127791
UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,1065.0,10774.0,12.0,10.115211267605634,PERU,0,Type-0,-0.8063788677478635
UNIVERSIDAD NACIONAL RIO CUARTO,366.0,5915.0,9.0,16.16,ARGENTINA,0,Type-0,-0.8370744064238861
UNIVERSIDAD PABLO DE OLAVIDE,3538.0,78790.0,53.0,22.26791972866026,SPAIN,0,Type-0,-0.5561240923752777
UNIVERSIDAD PANAMERICANA - CIUDAD DE MEXICO,127.0,9749.0,7.0,76.76,MEXICO,0,Type-0,-0.9039203168365241
UNIVERSIDAD PERUANA CAYETANO HEREDIA,2369.0,83752.0,72.0,35.35025327142254,PERU,0,Type-0,-0.6222759046367915
UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS (UPC),264.0,5411.0,3.0,20.5,PERU,0,Type-0,-0.8481669165238476
UNIVERSIDAD POLITECNICA DE CARTAGENA,1939.0,29548.0,13.0,15.239288292934502,SPAIN,0,Type-0,-0.7691034977115592
UNIVERSIDAD POLITECNICA DE MADRID,19197.0,339525.0,154.0,17.68661561702349,SPAIN,0,Type-0,0.8685516343014503
UNIVERSIDAD POLITECNICA SALESIANA,278.0,4023.0,4.0,14.47,ECUADOR,0,Type-0,-0.8412876466590129
UNIVERSIDAD PUBLICA DE NAVARRA,2962.0,47125.0,35.0,15.909449696151247,SPAIN,0,Type-0,-0.6738848848245282
UNIVERSIDAD REY JUAN CARLOS,6916.0,117744.0,83.0,17.02501012145749,SPAIN,0,Type-0,0.17813185818273886
UNIVERSIDAD SAN FRANCISCO DE QUITO,1924.0,39184.0,31.0,20.3637474012474,ECUADOR,0,Type-0,-0.7541233281602066
UNIVERSIDAD SAN SEBASTIAN,539.0,5130.0,3.0,9.52,CHILE,0,Type-0,-0.829688177336259
UNIVERSIDAD TECNICA DEL NORTE (UTN),9.0,5120.0,5.0,568.89,ECUADOR,0,Type-0,-0.8170115703684597
UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,3222.0,74500.0,60.0,23.12180322780882,CHILE,0,Type-0,-0.5796723966441157
UNIVERSIDAD VERACRUZANA,1985.0,17194.0,9.0,8.662392947103275,MEXICO,0,Type-0,-0.7675151637079083
UNIVERSIDADE ABERTA,33.0,15051.0,10.0,456.09,PORTUGAL,0,Type-0,-0.9008172239173433
UNIVERSIDADE ANHEMBI MORUMBI,128.0,4707.0,10.0,36.77,BRAZIL,0,Type-0,-0.8635899087827184
UNIVERSIDADE CATOLICA DE PELOTAS,278.0,13416.0,19.0,48.26,BRAZIL,0,Type-0,-0.8646839956729687
UNIVERSIDADE CATOLICA PORTUGUESA,2188.0,85442.0,67.0,39.05025137111517,PORTUGAL,0,Type-0,-0.6515682879859659
UNIVERSIDADE CIDADE DE SAO PAULO,381.0,7189.0,7.0,18.87,BRAZIL,0,Type-0,-0.8406657704393986
UNIVERSIDADE DA BEIRA INTERIOR,3199.0,65525.0,52.0,20.48264145045327,PORTUGAL,0,Type-0,-0.610600694368218
UNIVERSIDADE DA CORUNA,6463.0,111884.0,73.0,17.312099644128114,SPAIN,0,Type-0,0.039869198087350774
UNIVERSIDADE DA MADEIRA,139.0,14862.0,8.0,106.92,PORTUGAL,0,Type-0,-0.9300985126734359
UNIVERSIDADE DA REGIAO DE JOINVILLE,167.0,5221.0,2.0,31.26,BRAZIL,0,Type-0,-0.8619478668856625
UNIVERSIDADE DE AVEIRO,18715.0,393091.0,237.0,21.00455303232701,PORTUGAL,0,Type-0,0.9489757505132832
UNIVERSIDADE DE BRASILIA,13154.0,210463.0,92.0,15.998645279002584,BRAZIL,0,Type-0,0.7103294668708184
UNIVERSIDADE DE CAXIAS DO SUL,239.0,4309.0,5.0,18.03,BRAZIL,0,Type-0,-0.8452079782214229
UNIVERSIDADE DE COIMBRA,25422.0,549730.0,413.0,21.623383683423807,PORTUGAL,0,Type-0,0.9883926864661849
UNIVERSIDADE DE LISBOA,53269.0,1181491.0,841.0,22.178382173496786,PORTUGAL,2,Type-2,0.9883248245074636
UNIVERSIDADE DE PASSO FUNDO,279.0,5515.0,6.0,19.77,BRAZIL,0,Type-0,-0.8451515095642205
UNIVERSIDADE DE PERNAMBUCO (UPE),1079.0,19187.0,8.0,17.78,BRAZIL,0,Type-0,-0.8148749780558522
UNIVERSIDADE DE RIBEIRAO PRETO,225.0,9775.0,4.0,43.44,BRAZIL,0,Type-0,-0.8710164692606049
UNIVERSIDADE DE SANTIAGO DE COMPOSTELA,16995.0,369379.0,247.0,21.734965578111208,SPAIN,0,Type-0,0.9620154372241618
UNIVERSIDADE DE SANTO AMARO (UNISA),380.0,9240.0,10.0,24.32,BRAZIL,0,Type-0,-0.8439936598544752
UNIVERSIDADE DE SAO PAULO,117079.0,2124793.0,1293.0,18.14792516164299,BRAZIL,2,Type-2,0.9648782756791507
UNIVERSIDADE DE VIGO,10778.0,195988.0,159.0,18.184397847467064,SPAIN,0,Type-0,0.8460486204077774
UNIVERSIDADE DO ALGARVE,4366.0,80713.0,56.0,18.488108108108104,PORTUGAL,0,Type-0,-0.4431901637489069
UNIVERSIDADE DO ESTADO DE MATO GROSSO,779.0,12344.0,11.0,15.847830551989729,BRAZIL,0,Type-0,-0.8223282545215044
UNIVERSIDADE DO ESTADO DE SANTA CATARINA,2746.0,32408.0,16.0,11.8003932993445,BRAZIL,0,Type-0,-0.7161718882895312
UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,9372.0,136991.0,80.0,14.618314127187366,BRAZIL,0,Type-0,0.44813183397556833
UNIVERSIDADE DO GRANDE RIO,411.0,9242.0,5.0,22.49,BRAZIL,0,Type-0,-0.8445335700056809
UNIVERSIDADE DO MINHO,16156.0,357871.0,210.0,22.152098291656355,PORTUGAL,0,Type-0,0.9395256698987016
UNIVERSIDADE DO PORTO,44172.0,1044919.0,712.0,23.655263968124604,PORTUGAL,2,Type-2,0.9868806103972501
UNIVERSIDADE DO SUL DE SANTA CATARINA,310.0,20164.0,9.0,65.05,BRAZIL,0,Type-0,-0.886672681390335
UNIVERSIDADE DO VALE DO RIO DOS SINOS (UNISINOS),126.0,12137.0,6.0,96.33,BRAZIL,0,Type-0,-0.9219054215039459
UNIVERSIDADE DOS ACORES,1242.0,23698.0,19.0,19.08313204508857,PORTUGAL,0,Type-0,-0.8008035744272923
UNIVERSIDADE ESTADUAL DE CAMPINAS,38185.0,677087.0,330.0,17.73135105407883,BRAZIL,0,Type-0,0.9290065034853764
UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA,856.0,10091.0,24.0,11.79,BRAZIL,0,Type-0,-0.8046364790933278
UNIVERSIDADE ESTADUAL DE LONDRINA,4595.0,55667.0,16.0,12.115447225244832,BRAZIL,0,Type-0,-0.5393669329053912
UNIVERSIDADE ESTADUAL DE MARINGA,6107.0,89972.0,40.0,14.72948747339119,BRAZIL,0,Type-0,-0.22614966547525392
UNIVERSIDADE ESTADUAL DE MONTES CLAROS,283.0,23235.0,8.0,82.1,BRAZIL,0,Type-0,-0.904097217714773
UNIVERSIDADE ESTADUAL DE PONTA GROSSA,1118.0,19340.0,10.0,17.300017889087655,BRAZIL,0,Type-0,-0.8115980535874644
UNIVERSIDADE ESTADUAL DE SANTA CRUZ,1493.0,15882.0,8.0,10.635981245813797,BRAZIL,0,Type-0,-0.792535161896067
UNIVERSIDADE ESTADUAL DO CEARA,481.0,3889.0,1.0,8.09,BRAZIL,0,Type-0,-0.8313285237967113
UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE,1475.0,15941.0,8.0,10.804589830508474,BRAZIL,0,Type-0,-0.7934267159647618
UNIVERSIDADE ESTADUAL PAULISTA,42388.0,576135.0,186.0,13.592738982730962,BRAZIL,0,Type-0,0.8471666817711817
UNIVERSIDADE FEDERAL DA BAHIA,8304.0,143638.0,91.0,17.29688824662813,BRAZIL,0,Type-0,0.45337752388334485
UNIVERSIDADE FEDERAL DA GRANDE DOURADOS,706.0,4927.0,1.0,6.98,BRAZIL,0,Type-0,-0.8235106617127955
UNIVERSIDADE FEDERAL DA PARAIBA,6863.0,76806.0,38.0,11.191624653941425,BRAZIL,0,Type-0,-0.16846092681912136
UNIVERSIDADE FEDERAL DE ALAGOAS,1480.0,22926.0,18.0,15.493391891891893,BRAZIL,0,Type-0,-0.7884937891218639
UNIVERSIDADE FEDERAL DE AMAZONAS,2248.0,21945.0,12.0,9.763118327402134,BRAZIL,0,Type-0,-0.7513830631403038
UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,1393.0,10363.0,1.0,7.436934673366834,BRAZIL,0,Type-0,-0.7991800210591042
UNIVERSIDADE FEDERAL DE CIENCIAS DA SAUDE DE PORTO ALEGRE,951.0,12774.0,4.0,13.43,BRAZIL,0,Type-0,-0.8188638480463634
UNIVERSIDADE FEDERAL DE GOIAS,8601.0,128684.0,72.0,14.958431577723521,BRAZIL,0,Type-0,0.335547614138845
UNIVERSIDADE FEDERAL DE ITAJUBA,773.0,10043.0,1.0,12.99,BRAZIL,0,Type-0,-0.8265364308279931
UNIVERSIDADE FEDERAL DE JUIZ DE FORA,5153.0,97463.0,73.0,18.914698234038426,BRAZIL,0,Type-0,-0.21921662856644344
UNIVERSIDADE FEDERAL DE LAVRAS,6470.0,75317.0,37.0,11.638825347758889,BRAZIL,0,Type-0,-0.22652197724524623
UNIVERSIDADE FEDERAL DE MATO GROSSO,3165.0,33427.0,29.0,10.559712480252767,BRAZIL,0,Type-0,-0.6709760831029072
UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,5119.0,56583.0,40.0,11.053067005274468,BRAZIL,0,Type-0,-0.4329176666103447
UNIVERSIDADE FEDERAL DE MINAS GERAIS,28748.0,546373.0,269.0,19.005853972450257,BRAZIL,0,Type-0,0.9298060264004793
UNIVERSIDADE FEDERAL DE OURO PRETO,785.0,14569.0,7.0,18.557885350318468,BRAZIL,0,Type-0,-0.8272740414797701
UNIVERSIDADE FEDERAL DE PELOTAS,6871.0,124567.0,95.0,18.128116722456703,BRAZIL,0,Type-0,0.2661072849111377
UNIVERSIDADE FEDERAL DE PERNAMBUCO,11757.0,149205.0,93.0,12.69135068469848,BRAZIL,0,Type-0,0.6048077008612003
UNIVERSIDADE FEDERAL DE SANTA CATARINA (UFSC),16213.0,321013.0,167.0,19.800511934867078,BRAZIL,0,Type-0,0.8946774756301319
UNIVERSIDADE FEDERAL DE SANTA MARIA (UFSM),10673.0,142789.0,63.0,13.379418157968706,BRAZIL,0,Type-0,0.45628585771098484
UNIVERSIDADE FEDERAL DE SAO CARLOS,12489.0,180916.0,67.0,14.487262390903995,BRAZIL,0,Type-0,0.5939929663720476
UNIVERSIDADE FEDERAL DE SAO JOAO DEL-REI,1697.0,42235.0,32.0,24.888344136711847,BRAZIL,0,Type-0,-0.7678907895646939
UNIVERSIDADE FEDERAL DE SAO PAULO (UNIFESP),21639.0,421001.0,236.0,19.457031286103796,BRAZIL,0,Type-0,0.936089429761461
UNIVERSIDADE FEDERAL DE SERGIPE,3370.0,103071.0,59.0,30.584827893175074,BRAZIL,0,Type-0,-0.5125439597605608
UNIVERSIDADE FEDERAL DE UBERLANDIA,6181.0,126554.0,85.0,20.47352855524996,BRAZIL,0,Type-0,0.12435372688445835
UNIVERSIDADE FEDERAL DE VICOSA,11712.0,147709.0,93.0,12.611465163934424,BRAZIL,0,Type-0,0.6008998441491683
UNIVERSIDADE FEDERAL DO ABC (UFABC),5765.0,104149.0,47.0,18.06522810060711,BRAZIL,0,Type-0,-0.2074138204231556
UNIVERSIDADE FEDERAL DO ACRE (UFAC),133.0,5814.0,7.0,43.71,BRAZIL,0,Type-0,-0.8722069828958324
UNIVERSIDADE FEDERAL DO CEARA,11365.0,150998.0,66.0,13.285456225252968,BRAZIL,0,Type-0,0.5101429972631378
UNIVERSIDADE FEDERAL DO ESPIRITO SANTO,6114.0,92453.0,52.0,15.120749100425256,BRAZIL,0,Type-0,-0.17501132983156384
UNIVERSIDADE FEDERAL DO MARANHAO,1463.0,21215.0,11.0,14.505263157894737,BRAZIL,0,Type-0,-0.7941696247099781
UNIVERSIDADE FEDERAL DO OESTE DO PARA,424.0,4900.0,7.0,11.56,BRAZIL,0,Type-0,-0.8323337941129934
UNIVERSIDADE FEDERAL DO PAMPA,424.0,3709.0,1.0,8.75,BRAZIL,0,Type-0,-0.8335863178845518
UNIVERSIDADE FEDERAL DO PARA,6631.0,73311.0,33.0,11.054569446538983,BRAZIL,0,Type-0,-0.22304022917895172
UNIVERSIDADE FEDERAL DO PARANA,16961.0,234280.0,114.0,13.815089912151407,BRAZIL,0,Type-0,0.7761250065763413
UNIVERSIDADE FEDERAL DO PIAUI,2770.0,25488.0,11.0,9.20090974729242,BRAZIL,0,Type-0,-0.7199714372696353
UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA,421.0,3603.0,4.0,8.56,BRAZIL,0,Type-0,-0.831583588063125
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,30646.0,513666.0,308.0,16.760046661880832,BRAZIL,0,Type-0,0.9382601239525207
UNIVERSIDADE FEDERAL DO RIO GRANDE,3538.0,52420.0,35.0,14.816322781232333,BRAZIL,0,Type-0,-0.620589068596593
UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,10194.0,168705.0,107.0,16.54858348047871,BRAZIL,0,Type-0,0.6620520626591251
UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,30085.0,580894.0,312.0,19.309347847764666,BRAZIL,0,Type-0,0.9447911908923732
UNIVERSIDADE FEDERAL DO SUL DA BAHIA,93.0,5331.0,8.0,57.32,BRAZIL,0,Type-0,-0.8858642625832809
UNIVERSIDADE FEDERAL DO TOCANTINS (UFT),364.0,3143.0,3.0,8.63,BRAZIL,0,Type-0,-0.8339055684733414
UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO,701.0,6372.0,3.0,9.09,BRAZIL,0,Type-0,-0.8242896804616114
UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI (UFVJM),1051.0,7334.0,2.0,6.979562321598477,BRAZIL,0,Type-0,-0.8112954666935928
UNIVERSIDADE FEDERAL FLUMINENSE,8356.0,107117.0,46.0,12.818455002393488,BRAZIL,0,Type-0,0.1272914201961712
UNIVERSIDADE FEDERAL RURAL DA AMAZONIA (UFRA),823.0,5702.0,2.0,6.93,BRAZIL,0,Type-0,-0.8190816762005111
UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),4449.0,36835.0,17.0,8.282333108563721,BRAZIL,0,Type-0,-0.572066087386114
UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO (UFRRJ),2651.0,26715.0,7.0,10.075360241418332,BRAZIL,0,Type-0,-0.7306813702674501
UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO (UFERSA),1610.0,8624.0,3.0,5.354,BRAZIL,0,Type-0,-0.7874732087619698
UNIVERSIDADE FERNANDO PESSOA,324.0,8884.0,11.0,27.419999999999998,PORTUGAL,0,Type-0,-0.8480423243693211
UNIVERSIDADE FORTALEZA,805.0,16664.0,12.0,20.702360248447206,BRAZIL,0,Type-0,-0.8250436080712622
UNIVERSIDADE GUARULHOS,324.0,7787.0,4.0,24.03,BRAZIL,0,Type-0,-0.8492467860275291
UNIVERSIDADE IBIRAPUERA,210.0,4535.0,3.0,21.6,BRAZIL,0,Type-0,-0.8507557464983885
UNIVERSIDADE NOVA DE LISBOA,17640.0,407593.0,320.0,23.106763605442175,PORTUGAL,0,Type-0,0.9873215245032847
UNIVERSIDADE NOVE DE JULHO,1100.0,14167.0,6.0,12.88,BRAZIL,0,Type-0,-0.8115887924517753
UNIVERSIDADE PAULISTA,385.0,4483.0,2.0,11.64,BRAZIL,0,Type-0,-0.8368097919588553
UNIVERSIDADE REGIONAL DE BLUMENAU (FURB),140.0,5925.0,7.0,42.32,BRAZIL,0,Type-0,-0.8706565006645842
UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,4889.0,58988.0,16.0,12.065600327265289,BRAZIL,0,Type-0,-0.5031496474102777
UNIVERSITA CA FOSCARI VENEZIA,3930.0,65879.0,41.0,16.763687022900758,ITALY,0,Type-0,-0.5566234362922071
UNIVERSITA DEGLI STUDI DI BARI ALDO MORO,23833.0,564200.0,402.0,23.67252087441782,ITALY,0,Type-0,0.9872989713245578
UNIVERSITA DELLA CAMPANIA VANVITELLI,17118.0,373643.0,299.0,21.82963547143358,ITALY,0,Type-0,0.9838516919968792
UNIVERSITA DELLA SVIZZERA ITALIANA,3075.0,90979.0,100.0,29.5848162601626,SWITZERLAND,0,Type-0,-0.42465595569999337
UNIVERSITA DELLA VALLE D'AOSTA,84.0,2422.0,4.0,28.83,ITALY,0,Type-0,-0.8606706637169285
UNIVERSITA DI MODENA E REGGIO EMILIA,16656.0,362033.0,266.0,21.738346541786743,ITALY,0,Type-0,0.9730171258199358
UNIVERSITA DI MODENA E REGGIO EMILIA HOSPITAL,2005.0,40466.0,39.0,20.18,ITALY,0,Type-0,-0.7389210777570782
UNIVERSITA KORE DI ENNA,536.0,9658.0,10.0,18.020317164179104,ITALY,0,Type-0,-0.8330625128276078
UNIVERSITA LUMSA,140.0,2204.0,1.0,15.74,ITALY,0,Type-0,-0.8481161313585559
UNIVERSITA MEDITERRANEA DI REGGIO CALABRIA,1795.0,34408.0,23.0,19.168033426183847,ITALY,0,Type-0,-0.7697628396870189
UNIVERSITAS AHMAD DAHLAN,62.0,4798.0,10.0,77.39,INDONESIA,0,Type-0,-0.9042837524909488
UNIVERSITAS HASANUDDIN,518.0,14994.0,20.0,28.944324324324327,INDONESIA,0,Type-0,-0.8365764186717735
UNIVERSITAS JENDERAL SOEDIRMAN,49.0,7771.0,10.0,158.59,INDONESIA,0,Type-0,-0.9671586839859188
UNIVERSITAS MUHAMMADIYAH SURAKARTA,48.0,34660.0,19.0,722.08,INDONESIA,0,Type-0,-0.6606909019681086
UNIVERSITAS NEGERI SEMARANG,45.0,34091.0,24.0,757.5799999999999,INDONESIA,0,Type-0,-0.6310320262818103
UNIVERSITAS PADJADJARAN,1317.0,17611.0,32.0,13.370053151100988,INDONESIA,0,Type-0,-0.7798037552445729
UNIVERSITAS SAM RATULANGI,93.0,4873.0,11.0,52.4,INDONESIA,0,Type-0,-0.879306291375514
UNIVERSITAS UDAYANA,227.0,5264.0,7.0,23.19,INDONESIA,0,Type-0,-0.8493331069490404
UNIVERSITAT D'ALACANT,9996.0,186022.0,125.0,18.608062224889956,SPAIN,0,Type-0,0.7477265394287118
UNIVERSITAT DE GIRONA,7473.0,183074.0,115.0,24.49816405727285,SPAIN,0,Type-0,0.6198973078871449
UNIVERSITAT DE LES ILLES BALEARS,6928.0,181733.0,144.0,26.23190531177829,SPAIN,0,Type-0,0.68976404830925
UNIVERSITAT DE LLEIDA,4474.0,90519.0,63.0,20.23351139919535,SPAIN,0,Type-0,-0.38314296646497303
UNIVERSITAT DE VIC - UNIVERSITAT CENTRAL DE CATALUNYA (UVIC-UCC),1136.0,20105.0,31.0,17.700774647887325,SPAIN,0,Type-0,-0.7922177195621931
UNIVERSITAT GREIFSWALD,9791.0,257401.0,205.0,26.28811561638239,GERMANY (FED REP GER),0,Type-0,0.9291511119548005
UNIVERSITAT INTERNACIONAL DE CATALUNYA (UIC),1770.0,25368.0,21.0,14.327920903954803,SPAIN,0,Type-0,-0.7710205027281273
UNIVERSITAT JAUME I,6115.0,124782.0,78.0,20.406817661488148,SPAIN,0,Type-0,0.06779487883065138
UNIVERSITAT KASSEL,3793.0,72467.0,75.0,19.104887951489584,GERMANY (FED REP GER),0,Type-0,-0.47262483480153034
UNIVERSITAT POLITECNICA DE CATALUNYA,22543.0,459084.0,312.0,20.364462582619883,SPAIN,0,Type-0,0.9707794610275431
UNIVERSITAT POLITECNICA DE VALENCIA,19275.0,329581.0,194.0,17.099697535667964,SPAIN,0,Type-0,0.9062356463755378
UNIVERSITAT RAMON LLULL,2255.0,43286.0,40.0,19.19612860310421,SPAIN,0,Type-0,-0.7205960689659685
UNIVERSITAT ROVIRA I VIRGILI,11127.0,265143.0,178.0,23.829723195829963,SPAIN,0,Type-0,0.91370025323208
UNIVERSITAT SIEGEN,4428.0,121465.0,84.0,27.43305781391147,GERMANY (FED REP GER),0,Type-0,-0.1961245228567231
UNIVERSITAT TRIER,1651.0,34024.0,34.0,20.610254391278012,GERMANY (FED REP GER),0,Type-0,-0.7665344221397906
UNIVERSITATEA POLITEHNICA TIMISOARA,670.0,9627.0,6.0,14.37,ROMANIA,0,Type-0,-0.8281016185906385
UNIVERSITATS HERZZENTRUM FREIBURG,1227.0,37511.0,43.0,30.57,GERMANY (FED REP GER),0,Type-0,-0.7835552652008982
UNIVERSITATSKLINIKUM DES SAARLANDES,5041.0,127462.0,131.0,25.28274350327316,GERMANY (FED REP GER),0,Type-0,0.207958060872363
UNIVERSITE 8 MAI 1945 DE GUELMA,389.0,5618.0,6.0,14.44,ALGERIA,0,Type-0,-0.8368063041592281
UNIVERSITE ABOU BEKR BELKAID,439.0,4653.0,4.0,10.6,ALGERIA,0,Type-0,-0.8330032122984967
UNIVERSITE BADJI MOKHTAR - ANNABA,555.0,7922.0,4.0,14.27,ALGERIA,0,Type-0,-0.8329567321618178
UNIVERSITE BOURGOGNE EUROPE,13979.0,400682.0,297.0,28.66245296516203,FRANCE,0,Type-0,0.9749202071892087
UNIVERSITE CATHOLIQUE DE LILLE,958.0,15678.0,23.0,16.362964509394573,FRANCE,0,Type-0,-0.8062941605116792
UNIVERSITE CATHOLIQUE LOUVAIN,22684.0,695307.0,668.0,30.651880179862452,BELGIUM,0,Type-0,0.9808331820625424
UNIVERSITE CLAUDE BERNARD LYON 1,42248.0,1050795.0,766.0,24.871429180079527,FRANCE,2,Type-2,0.9911868368023536
UNIVERSITE CLERMONT AUVERGNE (UCA),17365.0,404320.0,329.0,23.28469853152894,FRANCE,0,Type-0,0.989618219807907
UNIVERSITE COTE D'AZUR,18728.0,502417.0,415.0,26.82652712516019,FRANCE,0,Type-0,0.991460088712528
UNIVERSITE D'ANGERS,7667.0,181745.0,184.0,23.707386200599974,FRANCE,0,Type-0,0.8099691774730065
UNIVERSITE D'ARTOIS,1580.0,27010.0,11.0,17.095126582278482,FRANCE,0,Type-0,-0.7900550899890042
UNIVERSITE DE BEJAIA,738.0,11419.0,7.0,15.473170731707318,ALGERIA,0,Type-0,-0.8261775373711863
UNIVERSITE DE BORDEAUX,37354.0,993575.0,805.0,26.599538202066718,FRANCE,2,Type-2,0.9936576311462237
UNIVERSITE DE BRETAGNE OCCIDENTALE,9387.0,200327.0,142.0,21.339590923617774,FRANCE,0,Type-0,0.805357507478805
UNIVERSITE DE CAEN NORMANDIE,8889.0,181557.0,139.0,20.425632804589945,FRANCE,0,Type-0,0.7619606707931168
UNIVERSITE DE CARTHAGE,5522.0,76458.0,40.0,13.844786309308223,TUNISIA,0,Type-0,-0.3417030919798153
UNIVERSITE DE DSCHANG,317.0,4254.0,3.0,13.420000000000002,CAMEROON,0,Type-0,-0.8398172668571576
UNIVERSITE DE GABES,1295.0,18569.0,16.0,14.337088803088802,TUNISIA,0,Type-0,-0.7975173787704947
UNIVERSITE DE HAUTE-ALSACE (UHA),3357.0,80850.0,40.0,24.08187071790289,FRANCE,0,Type-0,-0.5990163416634876
UNIVERSITE DE JIJEL,294.0,4824.0,6.0,16.41,ALGERIA,0,Type-0,-0.8414316788483566
UNIVERSITE DE KINSHASA,507.0,48827.0,33.0,96.31,DEMOCRATIC REPUBLIC OF THE CONGO,0,Type-0,-0.8931638446709733
UNIVERSITE DE LILLE,37687.0,880009.0,690.0,23.349404038527872,FRANCE,2,Type-2,0.9948510896871615
UNIVERSITE DE LIMOGES,1059.0,36535.0,29.0,34.50110481586402,FRANCE,0,Type-0,-0.8116804412180845
UNIVERSITE DE LORRAINE,28854.0,659015.0,486.0,22.83846918971373,FRANCE,0,Type-0,0.9904848159004541
UNIVERSITE DE M'HAMMED BOUGARA BOUMERDES,607.0,7964.0,4.0,13.12,ALGERIA,0,Type-0,-0.8302707598385581
UNIVERSITE DE M'SILA,408.0,4888.0,2.0,11.98,ALGERIA,0,Type-0,-0.8364700945405757
UNIVERSITE DE MASCARA,288.0,7178.0,9.0,24.92,ALGERIA,0,Type-0,-0.8479841791995485
UNIVERSITE DE MONASTIR,6521.0,93966.0,46.0,14.409021622450544,TUNISIA,0,Type-0,-0.1355835802655371
UNIVERSITE DE MONTPELLIER,56738.0,1346245.0,1043.0,23.727022101589764,FRANCE,2,Type-2,0.9937345983360731
UNIVERSITE DE MONTREAL,55074.0,1402953.0,1082.0,25.473395613174997,CANADA,2,Type-2,0.992819219145147
UNIVERSITE DE ORLEANS,4519.0,89256.0,53.0,19.750201371984954,FRANCE,0,Type-0,-0.4118886125833148
UNIVERSITE DE PAU ET DES PAYS DE L'ADOUR,2399.0,45240.0,16.0,18.85892455189662,FRANCE,0,Type-0,-0.7369500954050447
UNIVERSITE DE PICARDIE JULES VERNE (UPJV),5343.0,131450.0,128.0,24.601158525173123,FRANCE,0,Type-0,0.26124509945648927
UNIVERSITE DE POITIERS,8312.0,187375.0,166.0,22.54311958614052,FRANCE,0,Type-0,0.8176049012707105
UNIVERSITE DE REIMS CHAMPAGNE-ARDENNE,5778.0,121867.0,82.0,21.088859466943582,FRANCE,0,Type-0,0.024256607332462404
UNIVERSITE DE RENNES,28056.0,660122.0,535.0,23.529406900484744,FRANCE,0,Type-0,0.9961429698482089
UNIVERSITE DE ROUEN NORMANDIE,9932.0,210259.0,157.0,21.168580346355213,FRANCE,0,Type-0,0.8536407780107806
UNIVERSITE DE SFAX,10704.0,157583.0,66.0,14.720197122571003,TUNISIA,0,Type-0,0.5023741213756219
UNIVERSITE DE SKIKDA,317.0,4958.0,9.0,15.64,ALGERIA,0,Type-0,-0.8379541908451337
UNIVERSITE DE SOUSSE,1813.0,21173.0,20.0,11.678643132928848,TUNISIA,0,Type-0,-0.7684262134228144
UNIVERSITE DE STRASBOURG,30208.0,795977.0,512.0,26.3516750529661,FRANCE,2,Type-2,0.9821406157461205
